date, county, stage, flips, cases, deaths
1/5/2021, Richland, Ohio,39139,7879,90
1/6/2021, Richland, Ohio,39139,7939,101
1/7/2021, Richland, Ohio,39139,8048,103
1/8/2021, Richland, Ohio,39139,8148,104
1/9/2021, Richland, Ohio,39139,8228,104
1/10/2021, Richland, Ohio,39139,8277,104
1/11/2021, Richland, Ohio,39139,8386,104
1/12/2021, Richland, Ohio,39139,8468,106
1/13/2021, Richland, Ohio,39139,8539,106
1/14/2021, Richland, Ohio,39139,8604,111
1/15/2021, Richland, Ohio,39139,8674,115
1/16/2021, Richland, Ohio,39139,8748,116
1/17/2021, Richland, Ohio,39139,8790,116
1/18/2021, Richland, Ohio,39139,8848,116
1/19/2021, Richland, Ohio,39139,8910,116
1/20/2021, Richland, Ohio,39139,8973,117
1/21/2021, Richland, Ohio,39139,9035,117
1/22/2021, Richland, Ohio,39139,9085,117
1/23/2021, Richland, Ohio,39139,9139,118
1/24/2021, Richland, Ohio,39139,9186,118
1/25/2021, Richland, Ohio,39139,9236,118
1/26/2021, Richland, Ohio,39139,9275,134
1/27/2021, Richland, Ohio,39139,9353,134
1/28/2021, Richland, Ohio,39139,9404,134
1/29/2021, Richland, Ohio,39139,9456,135
1/30/2021, Richland, Ohio,39139,9485,137
1/31/2021, Richland, Ohio,39139,9518,137
2/1/2021, Richland, Ohio,39139,9565,145
2/2/2021, Richland, Ohio,39139,9605,146
2/3/2021, Richland, Ohio,39139,9648,148
2/4/2021, Richland, Ohio,39139,9690,151
2/5/2021, Richland, Ohio,39139,9718,156
2/6/2021, Richland, Ohio,39139,9751,156
2/7/2021, Richland, Ohio,39139,9767,156
2/8/2021, Richland, Ohio,39139,9776,156
2/9/2021, Richland, Ohio,39139,9815,158
2/10/2021, Richland, Ohio,39139,9854,158
2/11/2021, Richland, Ohio,39139,9875,161
2/12/2021, Richland, Ohio,39139,9913,172
2/13/2021, Richland, Ohio,39139,9927,178
2/14/2021, Richland, Ohio,39139,9943,178
2/15/2021, Richland, Ohio,39139,9964,178
2/16/2021, Richland, Ohio,39139,9988,178
2/17/2021, Richland, Ohio,39139,9999,180
2/18/2021, Richland, Ohio,39139,10036,197
2/19/2021, Richland, Ohio,39139,10066,197
11/20/2020, Ross, Ohio,39141,2253,56
11/21/2020, Ross, Ohio,39141,2319,59
11/22/2020, Ross, Ohio,39141,2345,59
11/23/2020, Ross, Ohio,39141,2392,59
11/24/2020, Ross, Ohio,39141,2407,59
11/25/2020, Ross, Ohio,39141,2445,59
11/26/2020, Ross, Ohio,39141,2445,59
11/27/2020, Ross, Ohio,39141,2512,59
11/28/2020, Ross, Ohio,39141,2553,63
11/29/2020, Ross, Ohio,39141,2588,63
11/30/2020, Ross, Ohio,39141,2620,63
12/1/2020, Ross, Ohio,39141,2677,64
12/2/2020, Ross, Ohio,39141,2725,64
12/3/2020, Ross, Ohio,39141,2787,66
12/4/2020, Ross, Ohio,39141,2830,66
12/5/2020, Ross, Ohio,39141,2876,66
12/6/2020, Ross, Ohio,39141,2930,67
12/7/2020, Ross, Ohio,39141,2971,67
12/8/2020, Ross, Ohio,39141,3078,67
12/9/2020, Ross, Ohio,39141,3160,66
12/10/2020, Ross, Ohio,39141,3232,66
12/11/2020, Ross, Ohio,39141,3311,66
12/12/2020, Ross, Ohio,39141,3358,66
12/13/2020, Ross, Ohio,39141,3435,66
12/14/2020, Ross, Ohio,39141,3476,66
12/15/2020, Ross, Ohio,39141,3547,66
12/16/2020, Ross, Ohio,39141,3606,76
12/17/2020, Ross, Ohio,39141,3662,76
12/18/2020, Ross, Ohio,39141,3738,76
12/19/2020, Ross, Ohio,39141,3817,76
12/20/2020, Ross, Ohio,39141,3895,76
12/21/2020, Ross, Ohio,39141,3934,76
12/22/2020, Ross, Ohio,39141,4002,76
12/23/2020, Ross, Ohio,39141,4038,76
12/24/2020, Ross, Ohio,39141,4089,81
12/25/2020, Ross, Ohio,39141,4089,81
12/26/2020, Ross, Ohio,39141,4174,81
12/27/2020, Ross, Ohio,39141,4218,84
12/28/2020, Ross, Ohio,39141,4245,84
12/29/2020, Ross, Ohio,39141,4287,84
12/30/2020, Ross, Ohio,39141,4351,84
12/31/2020, Ross, Ohio,39141,4439,87
1/1/2021, Ross, Ohio,39141,4439,87
1/2/2021, Ross, Ohio,39141,4525,87
1/3/2021, Ross, Ohio,39141,4558,87
1/4/2021, Ross, Ohio,39141,4623,87
1/5/2021, Ross, Ohio,39141,4691,87
1/6/2021, Ross, Ohio,39141,4748,87
1/7/2021, Ross, Ohio,39141,4796,87
1/8/2021, Ross, Ohio,39141,4877,87
1/9/2021, Ross, Ohio,39141,4952,87
1/10/2021, Ross, Ohio,39141,4996,87
1/11/2021, Ross, Ohio,39141,5033,87
1/12/2021, Ross, Ohio,39141,5092,87
1/13/2021, Ross, Ohio,39141,5145,87
1/14/2021, Ross, Ohio,39141,5182,87
1/15/2021, Ross, Ohio,39141,5218,87
1/16/2021, Ross, Ohio,39141,5260,87
1/17/2021, Ross, Ohio,39141,5302,87
1/18/2021, Ross, Ohio,39141,5327,87
1/19/2021, Ross, Ohio,39141,5352,87
1/20/2021, Ross, Ohio,39141,5387,87
1/21/2021, Ross, Ohio,39141,5434,87
1/22/2021, Ross, Ohio,39141,5460,98
1/23/2021, Ross, Ohio,39141,5489,98
1/24/2021, Ross, Ohio,39141,5532,100
1/25/2021, Ross, Ohio,39141,5558,100
1/26/2021, Ross, Ohio,39141,5589,100
1/27/2021, Ross, Ohio,39141,5611,100
1/28/2021, Ross, Ohio,39141,5640,100
1/29/2021, Ross, Ohio,39141,5663,101
1/30/2021, Ross, Ohio,39141,5696,101
1/31/2021, Ross, Ohio,39141,5715,101
2/1/2021, Ross, Ohio,39141,5731,104
2/2/2021, Ross, Ohio,39141,5739,104
2/3/2021, Ross, Ohio,39141,5753,104
2/4/2021, Ross, Ohio,39141,5784,104
2/5/2021, Ross, Ohio,39141,5802,104
2/6/2021, Ross, Ohio,39141,5811,104
2/7/2021, Ross, Ohio,39141,5830,104
2/8/2021, Ross, Ohio,39141,5842,107
2/9/2021, Ross, Ohio,39141,5860,112
2/10/2021, Ross, Ohio,39141,5877,112
2/11/2021, Ross, Ohio,39141,5903,114
2/12/2021, Ross, Ohio,39141,5932,126
2/13/2021, Ross, Ohio,39141,5954,133
2/14/2021, Ross, Ohio,39141,5961,133
2/15/2021, Ross, Ohio,39141,5979,133
2/16/2021, Ross, Ohio,39141,5989,133
2/17/2021, Ross, Ohio,39141,5997,133
2/18/2021, Ross, Ohio,39141,6012,134
2/19/2021, Ross, Ohio,39141,6028,134
11/20/2020, Sandusky, Ohio,39143,1370,27
11/21/2020, Sandusky, Ohio,39143,1409,27
11/22/2020, Sandusky, Ohio,39143,1444,27
11/23/2020, Sandusky, Ohio,39143,1523,27
11/24/2020, Sandusky, Ohio,39143,1542,29
11/25/2020, Sandusky, Ohio,39143,1577,29
11/26/2020, Sandusky, Ohio,39143,1577,29
11/27/2020, Sandusky, Ohio,39143,1664,29
11/28/2020, Sandusky, Ohio,39143,1728,29
11/29/2020, Sandusky, Ohio,39143,1753,29
11/30/2020, Sandusky, Ohio,39143,1786,29
12/1/2020, Sandusky, Ohio,39143,1812,31
12/2/2020, Sandusky, Ohio,39143,1842,32
12/3/2020, Sandusky, Ohio,39143,1892,33
12/4/2020, Sandusky, Ohio,39143,1936,33
12/5/2020, Sandusky, Ohio,39143,1995,35
12/6/2020, Sandusky, Ohio,39143,2007,36
12/7/2020, Sandusky, Ohio,39143,2051,36
12/8/2020, Sandusky, Ohio,39143,2348,37
12/9/2020, Sandusky, Ohio,39143,2409,38
12/10/2020, Sandusky, Ohio,39143,2474,38
12/11/2020, Sandusky, Ohio,39143,2552,38
12/12/2020, Sandusky, Ohio,39143,2679,38
12/13/2020, Sandusky, Ohio,39143,2711,40
12/14/2020, Sandusky, Ohio,39143,2768,40
12/15/2020, Sandusky, Ohio,39143,2794,44
12/16/2020, Sandusky, Ohio,39143,2856,44
12/17/2020, Sandusky, Ohio,39143,2926,44
12/18/2020, Sandusky, Ohio,39143,2981,45
12/19/2020, Sandusky, Ohio,39143,3035,46
12/20/2020, Sandusky, Ohio,39143,3077,47
12/21/2020, Sandusky, Ohio,39143,3102,47
12/22/2020, Sandusky, Ohio,39143,3158,51
12/23/2020, Sandusky, Ohio,39143,3220,52
12/24/2020, Sandusky, Ohio,39143,3279,53
12/25/2020, Sandusky, Ohio,39143,3279,53
12/26/2020, Sandusky, Ohio,39143,3353,53
12/27/2020, Sandusky, Ohio,39143,3375,53
12/28/2020, Sandusky, Ohio,39143,3416,53
12/29/2020, Sandusky, Ohio,39143,3439,55
12/30/2020, Sandusky, Ohio,39143,3485,55
12/31/2020, Sandusky, Ohio,39143,3553,56
1/1/2021, Sandusky, Ohio,39143,3553,56
1/2/2021, Sandusky, Ohio,39143,3613,58
1/3/2021, Sandusky, Ohio,39143,3651,59
1/4/2021, Sandusky, Ohio,39143,3706,59
1/5/2021, Sandusky, Ohio,39143,3740,59
1/6/2021, Sandusky, Ohio,39143,3770,59
1/7/2021, Sandusky, Ohio,39143,3862,59
1/8/2021, Sandusky, Ohio,39143,3910,59
1/9/2021, Sandusky, Ohio,39143,3962,59
1/10/2021, Sandusky, Ohio,39143,4000,59
1/11/2021, Sandusky, Ohio,39143,4036,59
1/12/2021, Sandusky, Ohio,39143,4057,60
1/13/2021, Sandusky, Ohio,39143,4091,62
1/14/2021, Sandusky, Ohio,39143,4132,62
1/15/2021, Sandusky, Ohio,39143,4171,62
1/16/2021, Sandusky, Ohio,39143,4190,62
1/17/2021, Sandusky, Ohio,39143,4218,62
1/18/2021, Sandusky, Ohio,39143,4244,62
1/19/2021, Sandusky, Ohio,39143,4274,62
1/20/2021, Sandusky, Ohio,39143,4302,62
1/21/2021, Sandusky, Ohio,39143,4330,62
1/22/2021, Sandusky, Ohio,39143,4347,62
1/23/2021, Sandusky, Ohio,39143,4366,62
1/24/2021, Sandusky, Ohio,39143,4385,62
1/25/2021, Sandusky, Ohio,39143,4395,62
1/26/2021, Sandusky, Ohio,39143,4404,62
1/27/2021, Sandusky, Ohio,39143,4433,62
1/28/2021, Sandusky, Ohio,39143,4451,62
1/29/2021, Sandusky, Ohio,39143,4466,64
1/30/2021, Sandusky, Ohio,39143,4479,64
1/31/2021, Sandusky, Ohio,39143,4489,64
2/1/2021, Sandusky, Ohio,39143,4497,64
2/2/2021, Sandusky, Ohio,39143,4511,64
2/3/2021, Sandusky, Ohio,39143,4522,66
2/4/2021, Sandusky, Ohio,39143,4535,66
2/5/2021, Sandusky, Ohio,39143,4547,67
2/6/2021, Sandusky, Ohio,39143,4559,67
2/7/2021, Sandusky, Ohio,39143,4570,67
2/8/2021, Sandusky, Ohio,39143,4576,68
2/9/2021, Sandusky, Ohio,39143,4593,68
2/10/2021, Sandusky, Ohio,39143,4611,68
2/11/2021, Sandusky, Ohio,39143,4622,71
2/12/2021, Sandusky, Ohio,39143,4630,80
2/13/2021, Sandusky, Ohio,39143,4640,90
2/14/2021, Sandusky, Ohio,39143,4653,90
2/15/2021, Sandusky, Ohio,39143,4661,89
2/16/2021, Sandusky, Ohio,39143,4666,90
2/17/2021, Sandusky, Ohio,39143,4671,90
2/18/2021, Sandusky, Ohio,39143,4679,91
2/19/2021, Sandusky, Ohio,39143,4696,92
11/20/2020, Scioto, Ohio,39145,1773,13
11/21/2020, Scioto, Ohio,39145,1804,13
11/22/2020, Scioto, Ohio,39145,1867,13
11/23/2020, Scioto, Ohio,39145,1936,15
11/24/2020, Scioto, Ohio,39145,1959,15
11/25/2020, Scioto, Ohio,39145,2006,16
11/26/2020, Scioto, Ohio,39145,2006,16
11/27/2020, Scioto, Ohio,39145,2043,16
11/28/2020, Scioto, Ohio,39145,2101,21
11/29/2020, Scioto, Ohio,39145,2144,21
11/30/2020, Scioto, Ohio,39145,2210,21
12/1/2020, Scioto, Ohio,39145,2245,22
12/2/2020, Scioto, Ohio,39145,2301,22
12/3/2020, Scioto, Ohio,39145,2400,23
12/4/2020, Scioto, Ohio,39145,2528,23
12/5/2020, Scioto, Ohio,39145,2577,24
12/6/2020, Scioto, Ohio,39145,2636,27
12/7/2020, Scioto, Ohio,39145,2681,27
12/8/2020, Scioto, Ohio,39145,2792,27
12/9/2020, Scioto, Ohio,39145,2863,30
12/10/2020, Scioto, Ohio,39145,2993,30
12/11/2020, Scioto, Ohio,39145,3150,30
12/12/2020, Scioto, Ohio,39145,3225,30
12/13/2020, Scioto, Ohio,39145,3307,31
12/14/2020, Scioto, Ohio,39145,3361,32
12/15/2020, Scioto, Ohio,39145,3391,33
12/16/2020, Scioto, Ohio,39145,3475,34
12/17/2020, Scioto, Ohio,39145,3557,34
12/18/2020, Scioto, Ohio,39145,3629,34
12/19/2020, Scioto, Ohio,39145,3680,35
12/20/2020, Scioto, Ohio,39145,3733,35
12/21/2020, Scioto, Ohio,39145,3776,36
12/22/2020, Scioto, Ohio,39145,3806,36
12/23/2020, Scioto, Ohio,39145,3850,36
12/24/2020, Scioto, Ohio,39145,3894,36
12/25/2020, Scioto, Ohio,39145,3894,36
12/26/2020, Scioto, Ohio,39145,3966,37
12/27/2020, Scioto, Ohio,39145,3994,37
12/28/2020, Scioto, Ohio,39145,4034,40
12/29/2020, Scioto, Ohio,39145,4112,43
12/30/2020, Scioto, Ohio,39145,4159,45
12/31/2020, Scioto, Ohio,39145,4243,45
1/1/2021, Scioto, Ohio,39145,4243,45
1/2/2021, Scioto, Ohio,39145,4347,46
1/3/2021, Scioto, Ohio,39145,4393,46
1/4/2021, Scioto, Ohio,39145,4425,47
1/5/2021, Scioto, Ohio,39145,4523,47
1/6/2021, Scioto, Ohio,39145,4606,48
1/7/2021, Scioto, Ohio,39145,4686,51
1/8/2021, Scioto, Ohio,39145,4776,51
1/9/2021, Scioto, Ohio,39145,4827,52
1/10/2021, Scioto, Ohio,39145,4887,52
1/11/2021, Scioto, Ohio,39145,4941,52
1/12/2021, Scioto, Ohio,39145,4990,53
1/13/2021, Scioto, Ohio,39145,5043,53
1/14/2021, Scioto, Ohio,39145,5087,53
1/15/2021, Scioto, Ohio,39145,5131,53
1/16/2021, Scioto, Ohio,39145,5148,62
1/17/2021, Scioto, Ohio,39145,5196,62
1/18/2021, Scioto, Ohio,39145,5236,63
1/19/2021, Scioto, Ohio,39145,5270,63
1/20/2021, Scioto, Ohio,39145,5297,64
1/21/2021, Scioto, Ohio,39145,5336,64
1/22/2021, Scioto, Ohio,39145,5363,64
1/23/2021, Scioto, Ohio,39145,5391,64
1/24/2021, Scioto, Ohio,39145,5416,64
1/25/2021, Scioto, Ohio,39145,5427,64
1/26/2021, Scioto, Ohio,39145,5453,65
1/27/2021, Scioto, Ohio,39145,5467,65
1/28/2021, Scioto, Ohio,39145,5496,65
1/29/2021, Scioto, Ohio,39145,5524,68
1/30/2021, Scioto, Ohio,39145,5540,68
1/31/2021, Scioto, Ohio,39145,5541,68
2/1/2021, Scioto, Ohio,39145,5562,68
2/2/2021, Scioto, Ohio,39145,5578,68
2/3/2021, Scioto, Ohio,39145,5601,69
2/4/2021, Scioto, Ohio,39145,5620,69
2/5/2021, Scioto, Ohio,39145,5635,70
2/6/2021, Scioto, Ohio,39145,5637,70
2/7/2021, Scioto, Ohio,39145,5657,70
2/8/2021, Scioto, Ohio,39145,5672,72
2/9/2021, Scioto, Ohio,39145,5694,72
2/10/2021, Scioto, Ohio,39145,5707,74
2/11/2021, Scioto, Ohio,39145,5728,82
2/12/2021, Scioto, Ohio,39145,5749,98
2/13/2021, Scioto, Ohio,39145,5766,101
2/14/2021, Scioto, Ohio,39145,5771,100
2/15/2021, Scioto, Ohio,39145,5780,100
2/16/2021, Scioto, Ohio,39145,5789,101
2/17/2021, Scioto, Ohio,39145,5793,101
2/18/2021, Scioto, Ohio,39145,5816,101
2/19/2021, Scioto, Ohio,39145,5832,101
11/20/2020, Seneca, Ohio,39147,1563,18
11/21/2020, Seneca, Ohio,39147,1616,18
11/22/2020, Seneca, Ohio,39147,1650,18
11/23/2020, Seneca, Ohio,39147,1731,18
11/24/2020, Seneca, Ohio,39147,1800,18
11/25/2020, Seneca, Ohio,39147,1829,19
11/26/2020, Seneca, Ohio,39147,1829,19
11/27/2020, Seneca, Ohio,39147,1929,19
11/28/2020, Seneca, Ohio,39147,1967,19
11/29/2020, Seneca, Ohio,39147,1981,19
11/30/2020, Seneca, Ohio,39147,1995,19
12/1/2020, Seneca, Ohio,39147,2032,20
12/2/2020, Seneca, Ohio,39147,2067,20
12/3/2020, Seneca, Ohio,39147,2096,21
12/4/2020, Seneca, Ohio,39147,2128,21
12/5/2020, Seneca, Ohio,39147,2181,21
12/6/2020, Seneca, Ohio,39147,2211,21
12/7/2020, Seneca, Ohio,39147,2254,21
12/8/2020, Seneca, Ohio,39147,2460,22
12/9/2020, Seneca, Ohio,39147,2494,22
12/10/2020, Seneca, Ohio,39147,2556,22
12/11/2020, Seneca, Ohio,39147,2627,23
12/12/2020, Seneca, Ohio,39147,2673,23
12/13/2020, Seneca, Ohio,39147,2710,23
12/14/2020, Seneca, Ohio,39147,2760,23
12/15/2020, Seneca, Ohio,39147,2794,23
12/16/2020, Seneca, Ohio,39147,2853,26
12/17/2020, Seneca, Ohio,39147,2934,27
12/18/2020, Seneca, Ohio,39147,3004,27
12/19/2020, Seneca, Ohio,39147,3040,29
12/20/2020, Seneca, Ohio,39147,3070,29
12/21/2020, Seneca, Ohio,39147,3109,29
12/22/2020, Seneca, Ohio,39147,3144,30
12/23/2020, Seneca, Ohio,39147,3168,31
12/24/2020, Seneca, Ohio,39147,3236,36
12/25/2020, Seneca, Ohio,39147,3236,36
12/26/2020, Seneca, Ohio,39147,3280,36
12/27/2020, Seneca, Ohio,39147,3304,36
12/28/2020, Seneca, Ohio,39147,3341,37
12/29/2020, Seneca, Ohio,39147,3361,37
12/30/2020, Seneca, Ohio,39147,3417,41
12/31/2020, Seneca, Ohio,39147,3481,41
1/1/2021, Seneca, Ohio,39147,3481,41
1/2/2021, Seneca, Ohio,39147,3540,42
1/3/2021, Seneca, Ohio,39147,3572,42
1/4/2021, Seneca, Ohio,39147,3614,42
1/5/2021, Seneca, Ohio,39147,3643,42
1/6/2021, Seneca, Ohio,39147,3697,44
1/7/2021, Seneca, Ohio,39147,3747,47
1/8/2021, Seneca, Ohio,39147,3823,49
1/9/2021, Seneca, Ohio,39147,3868,49
1/10/2021, Seneca, Ohio,39147,3893,49
1/11/2021, Seneca, Ohio,39147,3943,49
1/12/2021, Seneca, Ohio,39147,3975,53
1/13/2021, Seneca, Ohio,39147,4008,54
1/14/2021, Seneca, Ohio,39147,4043,54
1/15/2021, Seneca, Ohio,39147,4078,54
1/16/2021, Seneca, Ohio,39147,4117,55
1/17/2021, Seneca, Ohio,39147,4135,55
1/18/2021, Seneca, Ohio,39147,4151,55
1/19/2021, Seneca, Ohio,39147,4173,57
1/20/2021, Seneca, Ohio,39147,4202,61
1/21/2021, Seneca, Ohio,39147,4234,65
1/22/2021, Seneca, Ohio,39147,4248,65
1/23/2021, Seneca, Ohio,39147,4301,66
1/24/2021, Seneca, Ohio,39147,4315,66
1/25/2021, Seneca, Ohio,39147,4338,66
1/26/2021, Seneca, Ohio,39147,4353,66
1/27/2021, Seneca, Ohio,39147,4375,66
1/28/2021, Seneca, Ohio,39147,4389,66
1/29/2021, Seneca, Ohio,39147,4406,66
1/30/2021, Seneca, Ohio,39147,4412,66
1/31/2021, Seneca, Ohio,39147,4424,66
2/1/2021, Seneca, Ohio,39147,4441,66
2/2/2021, Seneca, Ohio,39147,4455,67
2/3/2021, Seneca, Ohio,39147,4469,69
2/4/2021, Seneca, Ohio,39147,4480,69
2/5/2021, Seneca, Ohio,39147,4491,69
2/6/2021, Seneca, Ohio,39147,4501,69
2/7/2021, Seneca, Ohio,39147,4505,69
2/8/2021, Seneca, Ohio,39147,4512,69
2/9/2021, Seneca, Ohio,39147,4527,69
2/10/2021, Seneca, Ohio,39147,4540,69
2/11/2021, Seneca, Ohio,39147,4546,73
2/12/2021, Seneca, Ohio,39147,4558,97
2/13/2021, Seneca, Ohio,39147,4558,101
2/14/2021, Seneca, Ohio,39147,4559,101
2/15/2021, Seneca, Ohio,39147,4562,101
2/16/2021, Seneca, Ohio,39147,4572,101
2/17/2021, Seneca, Ohio,39147,4573,101
2/18/2021, Seneca, Ohio,39147,4577,101
2/19/2021, Seneca, Ohio,39147,4595,102
11/20/2020, Shelby, Ohio,39149,1678,15
11/21/2020, Shelby, Ohio,39149,1709,15
11/22/2020, Shelby, Ohio,39149,1767,15
11/23/2020, Shelby, Ohio,39149,1848,15
11/24/2020, Shelby, Ohio,39149,1906,15
11/25/2020, Shelby, Ohio,39149,1940,17
11/26/2020, Shelby, Ohio,39149,1940,17
11/27/2020, Shelby, Ohio,39149,1999,17
11/28/2020, Shelby, Ohio,39149,2020,17
11/29/2020, Shelby, Ohio,39149,2040,17
11/30/2020, Shelby, Ohio,39149,2086,17
12/1/2020, Shelby, Ohio,39149,2147,17
12/2/2020, Shelby, Ohio,39149,2174,17
12/3/2020, Shelby, Ohio,39149,2223,17
12/4/2020, Shelby, Ohio,39149,2282,18
12/5/2020, Shelby, Ohio,39149,2325,18
12/6/2020, Shelby, Ohio,39149,2357,18
12/7/2020, Shelby, Ohio,39149,2397,18
12/8/2020, Shelby, Ohio,39149,2539,18
12/9/2020, Shelby, Ohio,39149,2565,18
12/10/2020, Shelby, Ohio,39149,2593,18
12/11/2020, Shelby, Ohio,39149,2629,18
12/12/2020, Shelby, Ohio,39149,2674,18
12/13/2020, Shelby, Ohio,39149,2719,18
12/14/2020, Shelby, Ohio,39149,2766,18
12/15/2020, Shelby, Ohio,39149,2833,18
12/16/2020, Shelby, Ohio,39149,2851,18
12/17/2020, Shelby, Ohio,39149,2924,18
12/18/2020, Shelby, Ohio,39149,2986,18
12/19/2020, Shelby, Ohio,39149,3009,18
12/20/2020, Shelby, Ohio,39149,3045,18
12/21/2020, Shelby, Ohio,39149,3075,18
12/22/2020, Shelby, Ohio,39149,3130,18
12/23/2020, Shelby, Ohio,39149,3164,18
12/24/2020, Shelby, Ohio,39149,3216,18
12/25/2020, Shelby, Ohio,39149,3216,18
12/26/2020, Shelby, Ohio,39149,3264,18
12/27/2020, Shelby, Ohio,39149,3290,18
12/28/2020, Shelby, Ohio,39149,3314,18
12/29/2020, Shelby, Ohio,39149,3346,18
12/30/2020, Shelby, Ohio,39149,3394,18
12/31/2020, Shelby, Ohio,39149,3448,18
1/1/2021, Shelby, Ohio,39149,3448,18
1/2/2021, Shelby, Ohio,39149,3518,18
1/3/2021, Shelby, Ohio,39149,3552,18
1/4/2021, Shelby, Ohio,39149,3570,20
1/5/2021, Shelby, Ohio,39149,3658,20
1/6/2021, Shelby, Ohio,39149,3727,20
1/7/2021, Shelby, Ohio,39149,3780,20
1/8/2021, Shelby, Ohio,39149,3831,20
1/9/2021, Shelby, Ohio,39149,3881,20
1/10/2021, Shelby, Ohio,39149,3907,20
1/11/2021, Shelby, Ohio,39149,3934,20
1/12/2021, Shelby, Ohio,39149,3971,20
1/13/2021, Shelby, Ohio,39149,4004,20
1/14/2021, Shelby, Ohio,39149,4046,21
1/15/2021, Shelby, Ohio,39149,4069,21
1/16/2021, Shelby, Ohio,39149,4085,21
1/17/2021, Shelby, Ohio,39149,4102,21
1/18/2021, Shelby, Ohio,39149,4110,21
1/19/2021, Shelby, Ohio,39149,4135,21
1/20/2021, Shelby, Ohio,39149,4166,21
1/21/2021, Shelby, Ohio,39149,4194,21
1/22/2021, Shelby, Ohio,39149,4205,22
1/23/2021, Shelby, Ohio,39149,4212,22
1/24/2021, Shelby, Ohio,39149,4219,22
1/25/2021, Shelby, Ohio,39149,4225,22
1/26/2021, Shelby, Ohio,39149,4229,23
1/27/2021, Shelby, Ohio,39149,4239,23
1/28/2021, Shelby, Ohio,39149,4247,23
1/29/2021, Shelby, Ohio,39149,4255,23
1/30/2021, Shelby, Ohio,39149,4268,23
1/31/2021, Shelby, Ohio,39149,4273,23
2/1/2021, Shelby, Ohio,39149,4278,24
2/2/2021, Shelby, Ohio,39149,4288,24
2/3/2021, Shelby, Ohio,39149,4295,24
2/4/2021, Shelby, Ohio,39149,4306,24
2/5/2021, Shelby, Ohio,39149,4310,24
2/6/2021, Shelby, Ohio,39149,4316,24
2/7/2021, Shelby, Ohio,39149,4321,24
2/8/2021, Shelby, Ohio,39149,4326,24
2/9/2021, Shelby, Ohio,39149,4334,25
2/10/2021, Shelby, Ohio,39149,4341,25
2/11/2021, Shelby, Ohio,39149,4348,28
2/12/2021, Shelby, Ohio,39149,4352,60
2/13/2021, Shelby, Ohio,39149,4360,65
2/14/2021, Shelby, Ohio,39149,4360,65
2/15/2021, Shelby, Ohio,39149,4361,65
2/16/2021, Shelby, Ohio,39149,4363,66
2/17/2021, Shelby, Ohio,39149,4368,66
2/18/2021, Shelby, Ohio,39149,4375,66
2/19/2021, Shelby, Ohio,39149,4382,66
11/20/2020, Stark, Ohio,39151,7655,195
11/21/2020, Stark, Ohio,39151,7859,197
11/22/2020, Stark, Ohio,39151,8122,197
11/23/2020, Stark, Ohio,39151,8529,197
11/24/2020, Stark, Ohio,39151,8792,197
11/25/2020, Stark, Ohio,39151,9193,206
11/26/2020, Stark, Ohio,39151,9193,206
11/27/2020, Stark, Ohio,39151,9780,209
11/28/2020, Stark, Ohio,39151,10007,221
11/29/2020, Stark, Ohio,39151,10384,221
11/30/2020, Stark, Ohio,39151,10589,222
12/1/2020, Stark, Ohio,39151,10908,229
12/2/2020, Stark, Ohio,39151,11126,231
12/3/2020, Stark, Ohio,39151,11437,231
12/4/2020, Stark, Ohio,39151,11918,233
12/5/2020, Stark, Ohio,39151,12344,238
12/6/2020, Stark, Ohio,39151,12691,238
12/7/2020, Stark, Ohio,39151,13035,239
12/8/2020, Stark, Ohio,39151,13909,240
12/9/2020, Stark, Ohio,39151,14234,242
12/10/2020, Stark, Ohio,39151,14664,245
12/11/2020, Stark, Ohio,39151,15080,249
12/12/2020, Stark, Ohio,39151,15548,249
12/13/2020, Stark, Ohio,39151,15863,252
12/14/2020, Stark, Ohio,39151,16143,252
12/15/2020, Stark, Ohio,39151,16476,257
12/16/2020, Stark, Ohio,39151,16584,257
12/17/2020, Stark, Ohio,39151,17089,258
12/18/2020, Stark, Ohio,39151,17459,258
12/19/2020, Stark, Ohio,39151,17808,258
12/20/2020, Stark, Ohio,39151,18097,258
12/21/2020, Stark, Ohio,39151,18358,259
12/22/2020, Stark, Ohio,39151,18600,260
12/23/2020, Stark, Ohio,39151,18804,270
12/24/2020, Stark, Ohio,39151,19079,278
12/25/2020, Stark, Ohio,39151,19079,278
12/26/2020, Stark, Ohio,39151,19422,277
12/27/2020, Stark, Ohio,39151,19611,279
12/28/2020, Stark, Ohio,39151,19737,288
12/29/2020, Stark, Ohio,39151,19900,292
12/30/2020, Stark, Ohio,39151,20078,301
12/31/2020, Stark, Ohio,39151,20468,326
1/1/2021, Stark, Ohio,39151,20468,326
1/2/2021, Stark, Ohio,39151,20881,344
1/3/2021, Stark, Ohio,39151,21081,350
1/4/2021, Stark, Ohio,39151,21258,351
1/5/2021, Stark, Ohio,39151,21515,358
1/6/2021, Stark, Ohio,39151,21744,362
1/7/2021, Stark, Ohio,39151,22085,377
1/8/2021, Stark, Ohio,39151,22470,377
1/9/2021, Stark, Ohio,39151,22830,379
1/10/2021, Stark, Ohio,39151,23061,379
1/11/2021, Stark, Ohio,39151,23278,380
1/12/2021, Stark, Ohio,39151,23585,382
1/13/2021, Stark, Ohio,39151,23782,383
1/14/2021, Stark, Ohio,39151,24048,388
1/15/2021, Stark, Ohio,39151,24334,395
